user,activity,timestamp,ax,ay,az
1602,Sitting,98157385426977.0,-1.1504974,9.737045,-1.4190674
1602,Sitting,98162420829901.0,-1.171463,9.629578,-2.1096497
1602,Sitting,98167456230291.0,-1.0418701,9.818237,-1.6161957
1602,Sitting,98172491611512.0,-1.8278198,9.61264,-1.8306885
1602,Sitting,98177527011903.0,-1.5404663,9.691147,-2.4151306
1602,Sitting,98182562420356.0,-1.7163086,9.647247,-1.7597656
1602,Sitting,98187597820747.0,-1.5735016,9.652832,-1.5904694
1602,Sitting,98192633229902.0,-1.5521088,9.593063,-2.001175
1602,Sitting,98197668630293.0,-0.35716248,9.750916,-1.9637146
1602,Sitting,98202704021896.0,-0.6869354,9.720581,-2.0649261
1602,Sitting,98207739422286.0,-1.942276,7.651291,1.2220917
1602,Sitting,98212774839294.0,-3.2622528,9.387207,-0.18112183
1602,Sitting,98217810239685.0,-2.194641,9.575195,-0.9084778
1602,Sitting,98222845620914.0,-1.7067261,9.696381,-1.4042053
1602,Sitting,98227881021305.0,-2.175171,9.623077,-1.2548218
1602,Sitting,98232916438903.0,-1.9758911,9.644211,-1.5450592
1602,Sitting,98237951839294.0,-1.8978119,9.640457,-1.3858795
1602,Sitting,98242987223979.0,-1.4823914,9.647369,-1.6912384
1602,Sitting,98248022624369.0,-2.032608,9.523041,-1.6651306
1602,Sitting,98253058030890.0,-1.110321,9.794098,-1.31781
1602,Sitting,98258093431281.0,-2.3346863,9.576904,-0.9910736
1602,Sitting,98263128841213.0,-0.51615906,9.818207,-1.224289
1602,Sitting,98268164241604.0,-0.5172272,9.733597,-1.8168182
1602,Sitting,98273199637812.0,-2.080536,9.214386,-0.68603516
1602,Sitting,98278235038203.0,-0.48669434,9.762909,-1.7791901
1602,Sitting,98283270430494.0,-2.98938,9.366211,0.59606934
1602,Sitting,98288305830884.0,-2.017334,9.5273285,-1.62117
1602,Standing,98404825019602.0,-2.0214844,-0.42071533,9.141541
1602,Standing,98409860402401.0,-1.5155334,-0.73921204,9.039734
1602,Standing,98414895802792.0,-1.5018616,-0.7064667,9.0312805
1602,Standing,98419931207360.0,-1.607544,-0.66252136,9.046616
1602,Standing,98424966607751.0,-1.676178,-0.67245483,9.017715
1602,Standing,98430002007067.0,-1.5727386,-0.7003021,9.07019
1602,Standing,98435037407458.0,-1.5862885,-0.6980896,9.034866
1602,Standing,98440072818011.0,-1.5655975,-0.73249817,9.043167
1602,Standing,98445108218401.0,-1.6116486,-0.696579,9.049118
1602,Standing,98450143597225.0,-1.5727081,-0.6314392,9.075012
1602,Standing,98455178997616.0,-1.5663605,-0.69644165,9.004364
1602,Standing,98460214415252.0,-1.427597,-0.6418457,9.026627
1602,Standing,98465249815643.0,-1.5635071,-0.735199,9.041229
1602,Standing,98470285205131.0,-1.5742188,-0.6690979,9.015991
1602,Standing,98475320605522.0,-1.6352081,-0.5677643,9.033997
1602,Standing,98480355992568.0,-1.6824188,-0.6749573,9.015625
1602,Standing,98485391392958.0,-1.506485,-0.69577026,9.051437
1602,Standing,98490426803154.0,-1.6136932,-0.6622925,9.021072
1602,Standing,98495462203545.0,-1.6023865,-0.6820526,9.024445
1602,Standing,98500497598723.0,-1.537735,-0.6942291,9.079514
1602,Standing,98505532999114.0,-1.5722046,-0.7405853,9.019302
1602,Standing,98510568397780.0,-1.6151428,-0.7120209,9.027863
1602,Standing,98515603798171.0,-1.5774841,-0.7089081,9.039413
1602,Standing,98520639222993.0,-1.6030426,-0.6606293,9.000229
1602,Standing,98525674623383.0,-1.5556946,-0.6990967,9.008896
1602,Standing,98530710023427.0,-2.103302,-0.6990051,9.019913
1602,Standing,98535745423818.0,-1.5620422,-0.74823,8.992447
1602,Standing,98540780814744.0,-1.5469666,-0.7479553,9.00853
1602,Standing,98545816215135.0,-1.6829834,-0.71398926,9.020691
1602,Standing,98550851607242.0,-1.6569519,-0.6364441,9.150955
1602,Standing,98555887007633.0,-1.569809,-0.64979553,8.991379
1602,Standing,98560922424024.0,-1.5052948,-0.62561035,9.112503
1602,Standing,98565957824414.0,-1.4868927,-0.5812073,9.076767
1602,Standing,98570993201037.0,-1.5049591,-0.6433716,9.060989
1602,Standing,98576028601428.0,-1.4528656,-0.64878845,9.078171
1602,Standing,98581064001397.0,-1.5505981,-0.5410919,9.021118
1602,Dribbling,98627540777081.0,-2.0977936,-1.958664,8.792557
1602,Dribbling,98632576177471.0,-2.0300293,-1.5855255,8.847183
1602,Dribbling,98637611570520.0,-2.0736542,-1.4677582,8.861862
1602,Dribbling,98642646970911.0,-2.113388,-1.4302673,8.922211
1602,Dribbling,98647682355824.0,-2.1798096,-1.4711761,8.79921
1602,Dribbling,98652717756215.0,-2.0346527,-1.6523438,8.836578
1602,Dribbling,98657753149146.0,-2.01062,-1.4700928,8.824142
1602,Dribbling,98662788549537.0,-2.0598602,-1.5223083,8.950638
1602,Dribbling,98667823960080.0,-1.9000397,-0.7703552,9.089462
1602,Dribbling,98672859360470.0,-1.6221771,-0.67248535,9.1154175
1602,Dribbling,98677894759476.0,-1.5908661,-0.8229675,9.064163
1602,Dribbling,98682930159867.0,-1.6793976,-0.76945496,9.03212
1602,Dribbling,98687965557907.0,-1.6461487,-0.74176025,9.143646
1602,Dribbling,98693000958298.0,-1.689209,-0.6559448,9.080948
1602,Dribbling,98698036352518.0,-1.6156464,-0.94485474,9.112396
1602,Dribbling,98703071752909.0,-1.4624634,-0.8218384,9.104263
1602,Dribbling,98708107164929.0,-1.5559692,-0.84872437,9.076584
1602,Dribbling,98713142565319.0,-1.629715,-0.81326294,9.081375
1602,Dribbling,98718177968743.0,-1.6452942,-0.7937927,9.045715
1602,Dribbling,98723213369134.0,-1.6224518,-0.70280457,9.02475
1602,Dribbling,98728248768075.0,-1.5256805,-0.8875885,9.098877
1602,Dribbling,98733284168466.0,-1.563034,-0.85040283,9.063889
1602,Dribbling,98738319573141.0,-1.5677948,-0.78157043,9.038574
1602,Dribbling,98743354973532.0,-1.5359344,-0.7459564,9.050171
1602,Dribbling,98748390370791.0,-1.5919495,-0.7290039,9.085068
1602,Dribbling,98753425771181.0,-1.5387268,-1.0722198,9.063293
1602,Dribbling,98758461170508.0,-1.7161865,-1.0166016,8.9721985
1602,Dribbling,98763496570899.0,-1.6061249,-0.88175964,9.077667
1602,Dribbling,98768531978497.0,-1.6502686,-0.7905121,9.03833
1602,Dribbling,98773567378888.0,-1.6132965,-1.0018921,9.068161
1602,Dribbling,98778602775036.0,-1.6129303,-1.026413,9.0325165
1602,Dribbling,98783638175427.0,-1.6495209,-0.8814392,9.030594
1602,Dribbling,98788673568308.0,-1.7774963,-0.8722534,9.016281
1602,Dribbling,98793708968698.0,-1.5961151,-1.0191956,9.011902
1602,Dribbling,98798744377141.0,-1.6419373,-0.9004364,9.019119
1602,Dribbling,98803779764701.0,-1.6395569,-0.95054626,9.082993
1602,Walking,99019527581830.0,-0.9237366,-11.386169,8.799728
1602,Walking,99024562982220.0,1.7917938,-9.822876,-0.7552948
1602,Walking,99029598370573.0,0.40763855,-13.16153,2.560913
1602,Walking,99034633770963.0,1.4204865,-5.6283264,4.938217
1602,Walking,99039669179124.0,2.5525513,-9.013245,-2.0451813
1602,Walking,99044704579515.0,1.0505829,-13.713074,0.8209686
1602,Walking,99049739978204.0,1.0299683,-2.3851318,-1.059967
1602,Walking,99054775378595.0,-0.03213501,-9.891205,-0.90597534
1602,Walking,99059810793596.0,2.13385,-14.1332245,-2.1415405
1602,Walking,99064846193986.0,2.175537,-9.989395,-6.0240936
1602,Walking,99069881592823.0,-2.3047333,-16.278793,3.449936
1602,Walking,99074916993213.0,2.0101776,-3.9351196,0.64982605
1602,Walking,99079952376165.0,0.4513855,-9.717606,-0.48506165
1602,Walking,99084987776556.0,-3.0587616,-12.2491455,-0.5272827
1602,Walking,99090023183613.0,1.5827942,-2.3151245,-2.4983826
1602,Walking,99095058584004.0,-0.07550049,-9.878937,-0.7499237
1602,Walking,99100093971612.0,0.61860657,-13.815781,2.308426
1602,Walking,99105129372002.0,1.0715027,-0.69888306,-2.7510223
1602,Walking,99110164797981.0,-0.8553467,-14.340118,-5.823883
1602,Walking,99115200198371.0,0.26567078,-13.593704,0.00093078613
1602,Walking,99120235577827.0,10.0967865,-16.339264,15.163742
1602,Walking,99125270978218.0,0.014953613,-7.6888275,-1.2745209
1602,Walking,99130306399985.0,2.1859283,-16.330704,-2.9381256
1602,Walking,99135341800376.0,6.5193024,-11.132172,-0.6266632
1602,Walking,99140377192921.0,-2.7303925,-11.528275,2.7633057
1602,Walking,99145412593311.0,1.113266,-3.746811,-3.5420837
1602,Walking,99150447997489.0,-0.073791504,-8.168335,-1.4909363
1602,Walking,99155483397879.0,0.15679932,-13.865601,3.3224792
1602,Walking,99160518784447.0,6.723999,-13.460846,13.985397
1602,Walking,99165554184838.0,-1.3244934,-9.18512,-1.1789703
1602,Walking,99170589604312.0,-0.49723816,-15.579712,-0.31991577
1602,Walking,99175625004703.0,0.46147156,-5.5049133,-3.5180054
1602,Walking,99180660386511.0,7.039566,-13.4897,7.9229584
1602,Walking,99185695786901.0,0.4851532,-8.281998,0.37249756
1602,Walking,99190731188234.0,4.834259,-16.38617,-1.4798584
1602,Walking,99195766588624.0,4.1714325,-2.9039154,3.081009
1602,Jogging,99232222906353.0,-4.8650055,-4.1245117,4.2789764
1602,Jogging,99237258306743.0,2.7500916,-19.386353,-3.802414
1602,Jogging,99242293707639.0,1.3447876,-4.4887543,-5.9978943
1602,Jogging,99247329108029.0,2.5807953,-13.146347,16.406067
1602,Jogging,99252364491296.0,0.7289276,-17.90924,-0.37013245
1602,Jogging,99257399891687.0,-7.53685,-5.378311,7.559906
1602,Jogging,99262435287194.0,-1.4161987,-15.36232,-2.1072235
1602,Jogging,99267470687585.0,2.1078186,-11.5043335,8.591965
1602,Jogging,99272506093389.0,1.4925842,-16.854553,-2.8920135
1602,Jogging,99277541493779.0,-7.4360657,-3.3634186,5.977524
1602,Jogging,99282576907451.0,-2.7415924,-18.996292,-0.6066437
1602,Jogging,99287612307841.0,1.69841,-17.450165,16.91008
1602,Jogging,99292647688774.0,2.0532837,-13.436737,4.488632
1602,Jogging,99297683089165.0,-2.4744415,-19.386353,-4.7368927
1602,Jogging,99302718511413.0,2.0946045,5.614044,-3.8822784
1602,Jogging,99307753911804.0,-1.6519775,-18.534836,-4.65654
1602,Jogging,99312789285180.0,5.893692,-3.526413,4.7059326
1602,Jogging,99317824685570.0,-0.099349976,7.924591,-8.521545
1602,Jogging,99322860111300.0,-0.5174713,-18.912628,-0.92588806
1602,Jogging,99327895511690.0,2.4380188,-11.478638,-1.6954193
1602,Jogging,99332930897415.0,0.66993713,-10.41127,8.363861
1602,Jogging,99337966297806.0,0.030761719,-14.97757,4.8632355
1602,Jogging,99343001697851.0,4.029297,-19.386353,-3.0742798
1602,Jogging,99348037098242.0,1.0483246,11.397583,-15.580902
1602,Jogging,99353072491406.0,-8.750778,-7.401474,5.4610596
1602,Jogging,99358107891796.0,-1.0587311,-17.419098,-1.7085571
1602,Jogging,99363143314380.0,3.6837463,3.6534882,-11.184982
1602,Jogging,99368178714770.0,1.8994904,-4.1581573,9.203384
1602,Jogging,99373214093206.0,4.8690033,9.265274,-5.447693
1602,Jogging,99378249493597.0,0.30021667,-13.796692,5.394165
1602,Jogging,99383284901305.0,2.1315308,-19.386353,-1.6240082
1602,Jogging,99388320301696.0,-0.7451172,-6.140732,-1.7584991
1602,Jogging,99393355693600.0,0.11190796,-6.4873962,-1.6850586
1602,Jogging,99398391093990.0,3.3024292,-7.294159,0.66918945
1602,Jogging,99403426508064.0,-0.41612244,-9.9513855,3.3477936
1602,Jogging,99408461908454.0,-1.2158508,-8.610443,-5.2014008
1602,EatingSandwich,99633695371222.0,-10.579056,0.75471497,2.3048096
1602,EatingSandwich,99638730771613.0,-0.38890076,-9.732056,-0.83935547
1602,EatingSandwich,99643766159341.0,5.7419434,-6.832657,3.3286285
1602,EatingSandwich,99648801559732.0,4.802002,-4.990799,1.1498566
1602,EatingSandwich,99653836957488.0,2.5956726,-5.2417297,2.0491028
1602,EatingSandwich,99658872357878.0,-13.633575,-4.305969,9.6610565
1602,EatingSandwich,99663907773529.0,1.9411316,-9.789093,0.105789185
1602,EatingSandwich,99668943173920.0,-0.33433533,-9.30011,0.27993774
1602,EatingSandwich,99673978580968.0,1.7979584,-4.512375,3.540741
1602,EatingSandwich,99679013981359.0,2.5832062,-5.0990906,-0.6601105
1602,EatingSandwich,99684049382805.0,4.1584473,-5.667343,5.2863617
1602,EatingSandwich,99689084783196.0,0.86987305,-16.006592,-6.2237396
1602,EatingSandwich,99694120166158.0,1.2574768,-8.591873,4.7825317
1602,EatingSandwich,99699155566548.0,-0.73931885,-8.280762,3.0030365
1602,EatingSandwich,99704190972421.0,0.494339,-10.51561,0.12319946
1602,EatingSandwich,99709226372812.0,4.2332,-6.2161407,5.3019104
1602,EatingSandwich,99714261789286.0,1.1290131,-12.128677,4.60585
1602,EatingSandwich,99719297189677.0,1.8134003,-3.617096,0.8950348
1602,EatingSandwich,99724332580009.0,3.0230408,-6.9352417,2.251892
1602,EatingSandwich,99729367980400.0,2.1171722,-11.742844,2.5158386
1602,EatingSandwich,99734403361211.0,4.1450806,-5.5629883,0.42282104
1602,EatingSandwich,99739438761601.0,3.4736176,-9.923386,-2.2979584
1602,EatingSandwich,99744474165132.0,8.541412,-0.5877533,-2.7122803
1602,EatingSandwich,99749509565523.0,-2.463028,0.46095276,2.001587
1602,EatingSandwich,99754544980238.0,3.5804443,-14.7388,-2.7621918
1602,EatingSandwich,99759580381993.0,0.84277344,-9.2382965,-0.019592285
1602,EatingSandwich,99764615782383.0,-2.8041382,-13.0902405,9.127533
1602,EatingSandwich,99769651167012.0,8.542892,-14.11319,4.330414
1602,EatingSandwich,99774686567403.0,3.3937225,-7.1394653,6.9588776
1602,EatingSandwich,99779721956315.0,-0.16360474,-8.374847,4.9305573
1602,EatingSandwich,99784757356706.0,2.013855,-7.7151337,-2.810318
1602,EatingSandwich,99789792783349.0,1.5516357,-8.921951,-1.5248413
1602,EatingSandwich,99794828183739.0,0.740921,-9.677155,-0.0738678
1602,EatingSandwich,99799863563245.0,0.40063477,-9.985199,-1.8583069
1602,EatingSandwich,99804898963635.0,7.838379,-19.309143,4.828079
1602,PlayingCatch,99866834418372.0,0.84635925,-9.487091,0.87724304
1602,PlayingCatch,99871869792642.0,3.0195313,-9.248489,-0.26664734
1602,PlayingCatch,99876905193032.0,1.3975983,-9.653015,-2.5553894
1602,PlayingCatch,99881940588850.0,-2.320694,-8.128738,4.7732086
1602,PlayingCatch,99886975989241.0,2.497116,-9.256653,3.7797852
1602,PlayingCatch,99892011398456.0,-0.8526306,-9.385605,1.7056427
1602,PlayingCatch,99897046798847.0,-1.3495026,-9.105072,-0.2555542
1602,PlayingCatch,99902082218998.0,2.441681,-8.965912,-0.79156494
1602,PlayingCatch,99907117619389.0,-0.3027954,-9.35849,0.21878052
1602,PlayingCatch,99912153023356.0,2.527832,-9.754059,0.7514038
1602,PlayingCatch,99917188423746.0,1.6045837,-9.123398,-0.030044556
1602,PlayingCatch,99922223804576.0,1.0724182,-9.619263,-0.044555664
1602,PlayingCatch,99927259204967.0,2.3338165,-7.3693237,0.14105225
1602,PlayingCatch,99932294607678.0,2.4173737,-8.361862,1.4396362
1602,PlayingCatch,99937330008069.0,-0.7049866,-5.0079803,0.8627472
1602,PlayingCatch,99942365422218.0,-0.8519745,-10.275711,-0.8148346
1602,PlayingCatch,99947400822609.0,-1.0616913,-8.183502,2.2659302
1602,PlayingCatch,99952436213741.0,3.8691406,-10.031296,-1.3144836
1602,PlayingCatch,99957471614131.0,3.6931458,-8.97406,-1.9092255
1602,PlayingCatch,99962507014606.0,2.5087433,-9.431747,0.76556396
1602,PlayingCatch,99967542414997.0,-0.86650085,-10.090927,0.7659302
1602,PlayingCatch,99972577806397.0,1.4498901,-9.8390045,1.3168182
1602,PlayingCatch,99977613206788.0,2.6395416,-7.9968414,-0.022384644
1602,PlayingCatch,99982648603348.0,-0.1443634,-7.3402863,4.804077
1602,PlayingCatch,99987684003739.0,-6.295044,-12.576065,7.4951324
1602,PlayingCatch,99992719397695.0,0.39027405,-10.614777,-1.7372131
1602,PlayingCatch,99997754798085.0,0.20509338,-9.4157715,1.8985901
1602,PlayingCatch,100002790200872.0,-0.53578186,-9.843262,1.4023285
1602,PlayingCatch,100007825601263.0,0.07067871,-9.301559,2.5340881
1602,PlayingCatch,100012861011259.0,4.623764,-8.522949,-0.7966156
1602,PlayingCatch,100017896411650.0,2.2294617,-9.277039,-1.796402
1602,PlayingCatch,100022931817113.0,0.8697815,-7.677414,1.9111786
1602,PlayingCatch,100027967217504.0,1.6380463,-9.886093,1.355896
1602,PlayingCatch,100033002617104.0,3.4329224,-9.083542,-2.688095
1602,PlayingCatch,100038038017494.0,1.6561432,-9.290741,1.6563416
1602,PlayingCatch,100043073436441.0,3.2839355,-8.992905,1.0392303
1602,Kicking,100087435307812.0,-0.964798,-8.807251,-2.5677795
1602,Kicking,100092470689202.0,-0.35821533,-9.859451,-1.1689911
1602,Kicking,100097506089593.0,0.054153442,-9.919327,-1.5326385
1602,Kicking,100102541512072.0,1.5286102,-7.830353,2.1995697
1602,Kicking,100107576912463.0,5.925125,-17.610062,9.602264
1602,Kicking,100112612288297.0,-2.2743988,-9.8437195,-0.5301361
1602,Kicking,100117647688688.0,-0.12226868,-10.009415,-1.4642792
1602,Kicking,100122683110236.0,-3.343048,-10.091995,2.6384735
1602,Kicking,100127718510626.0,1.5191193,-7.3991394,0.61424255
1602,Kicking,100132753908063.0,1.4674377,-9.0034485,-4.5146637
1602,Kicking,100137789308454.0,3.3916626,-4.06546,-2.3232727
1602,Kicking,100142824691572.0,0.15388489,-9.8993225,-2.758789
1602,Kicking,100147860091963.0,6.7388153,-10.888336,2.4018707
1602,Kicking,100152895507841.0,-0.31614685,-9.722046,-1.3151398
1602,Kicking,100157930908232.0,4.4928894,-8.349838,-1.1166992
1602,Kicking,100162966299397.0,1.1534576,-9.466507,-0.20132446
1602,Kicking,100168001699787.0,1.6564789,-8.31929,1.7247772
1602,Kicking,100173037094276.0,2.1996765,-9.231506,-0.12042236
1602,Kicking,100178072494667.0,2.5770416,-9.719757,-0.4938202
1602,Kicking,100183107917808.0,0.18312073,-9.899384,-0.9702301
1602,Kicking,100188143318199.0,1.2427826,-10.13237,0.21894836
1602,Kicking,100193178701047.0,1.8732147,-9.232285,-1.0036469
1602,Kicking,100198214101438.0,0.06985474,-7.2893524,-0.8934021
1602,Kicking,100203249511158.0,2.46286,-8.554504,0.67048645
1602,Kicking,100208284911548.0,-0.53105164,-7.4167786,0.9492035
1602,Kicking,100213320300572.0,2.180359,-9.838257,-0.83470154
1602,Kicking,100218355700963.0,2.85643,-9.253571,0.1641388
1602,Kicking,100223391103158.0,2.4293823,-9.66452,0.693985
1602,Kicking,100228426503549.0,-0.95155334,-9.810471,-1.2251129
1602,Kicking,100233461919188.0,1.5519409,-8.8637085,-2.4249725
1602,Kicking,100238497319579.0,0.2839508,-9.839737,-1.644516
1602,Kicking,100243532698300.0,0.6243439,-9.637848,-2.0547943
1602,Kicking,100248568098690.0,0.42436218,-11.578247,4.035019
1602,Kicking,100253603521123.0,0.6215515,-10.222916,-1.6849823
1602,Kicking,100258638921514.0,1.7252502,-10.288452,-2.0788574
1602,Kicking,100263674301603.0,1.7947083,-11.012527,-1.1801453
1602,Upstairs,100440517591007.0,-3.4880676,1.279419,-0.30070496
1602,Upstairs,100445552991398.0,1.2788391,-3.7218475,2.035904
1602,Upstairs,100450588360627.0,-0.02279663,-7.663086,1.1379242
1602,Upstairs,100455623761018.0,2.5862732,-8.505463,5.8424683
1602,Upstairs,100460659160815.0,-1.7014313,-10.143463,0.19805908
1602,Upstairs,100465694561206.0,-0.9586029,-9.026978,1.9101563
1602,Upstairs,100470729958309.0,-0.21795654,-10.398346,0.97709656
1602,Upstairs,100475765358699.0,-0.7424927,-2.5435638,0.12557983
1602,Upstairs,100480800780251.0,5.693466,-11.557663,0.48657227
1602,Upstairs,100485836180642.0,9.601883,-12.711594,13.619354
1602,Upstairs,100490871572905.0,0.10896301,-13.759598,-1.3123322
1602,Upstairs,100495906973296.0,0.7764435,-9.2543335,0.033340454
1602,Upstairs,100500942389019.0,0.6531677,-3.8607483,0.7892151
1602,Upstairs,100505977789410.0,5.0524597,-9.363907,2.3381348
1602,Upstairs,100511013191213.0,2.7982178,-1.3321533,-1.5468903
1602,Upstairs,100516048591603.0,2.461258,-3.1975555,7.6571045
1602,Upstairs,100521083990945.0,2.134735,-9.302475,-1.7328033
1602,Upstairs,100526119391336.0,-2.1764526,-9.564667,3.7040558
1602,Upstairs,100531154778669.0,0.7723541,-3.8644867,-1.1199799
1602,Upstairs,100536190179060.0,1.9666901,-10.381943,-4.858124
1602,Upstairs,100541225567702.0,-0.3360901,-9.1922455,-0.012588501
1602,Upstairs,100546260968093.0,11.495239,-16.562515,11.537689
1602,Upstairs,100551296392876.0,2.6688385,-6.8858185,2.4875793
1602,Upstairs,100556331793266.0,-3.6636047,-6.739319,8.299896
1602,Upstairs,100561367177267.0,0.2680359,-9.633774,-4.9537964
1602,Upstairs,100566402577658.0,2.1235046,-8.286804,-2.451477
1602,Upstairs,100571437980330.0,1.8522491,-9.841858,-0.1978302
1602,Upstairs,100576473380721.0,3.8046265,-8.172836,1.1512146
1602,Upstairs,100581508793351.0,0.68193054,-1.3127899,-0.6054535
1602,Upstairs,100586544193742.0,2.7645721,-1.512558,7.2738647
1602,Upstairs,100591579584099.0,-0.08137512,-7.280243,2.8807373
1602,Upstairs,100596614984489.0,1.0897064,-9.388794,-0.8954773
1602,Upstairs,100601650375216.0,-0.3432312,-9.063171,1.5653534
1602,Upstairs,100606685775607.0,0.39170837,-7.000183,2.4076843
1602,Upstairs,100611721193931.0,0.7084961,-10.233002,-0.029342651
1602,Upstairs,100616756594322.0,2.1531982,-5.2836304,1.2852173
1602,Drinking,100970443098703.0,-3.6188202,-1.9077606,8.388214
1602,Drinking,100975478499094.0,-3.747223,-1.8969727,8.322952
1602,Drinking,100980513906109.0,-3.7155914,-1.7925415,8.322678
1602,Drinking,100985549306499.0,-3.7677612,-2.1399384,8.257034
1602,Drinking,100990584722709.0,-3.7606964,-2.1006622,8.209015
1602,Drinking,100995620123099.0,-3.6825562,-2.1727753,8.231171
1602,Drinking,101000655518620.0,-3.6867523,-2.1672363,8.204102
1602,Drinking,101005690919011.0,-3.6371307,-2.2045898,8.288574
1602,Drinking,101010726314103.0,-3.675293,-2.1680145,8.2447815
1602,Drinking,101015761714494.0,-3.6958923,-2.1762238,8.281113
1602,Drinking,101020797112191.0,-3.623581,-2.1278229,8.325073
1602,Drinking,101025832512581.0,-3.6767273,-2.1958466,8.252487
1602,Drinking,101030867919938.0,-3.6378326,-2.0893097,8.269653
1602,Drinking,101035903320328.0,-3.7800446,-2.0552216,8.280426
1602,Drinking,101040938703927.0,-3.5996094,-2.1382751,8.3090515
1602,Drinking,101045974104318.0,-3.6718292,-2.1265259,8.282501
1602,Drinking,101051009517670.0,-3.6730042,-2.097168,8.24501
1602,Drinking,101056044918061.0,-3.870758,-2.0340881,8.213562
1602,Drinking,101061080303860.0,-3.5971375,-2.0142212,8.429031
1602,Drinking,101066115704250.0,-3.7072754,-2.0914307,8.291794
1602,Drinking,101071151116084.0,-3.663208,-2.0976257,8.2895355
1602,Drinking,101076186516474.0,-3.6901093,-2.126892,8.221466
1602,Drinking,101081221920476.0,-3.727829,-2.0807953,8.261826
1602,Drinking,101086257320867.0,-3.690918,-2.1074524,8.235611
1602,Drinking,101091292722639.0,-3.7434082,-2.0753784,8.24025
1602,Drinking,101096328123030.0,-3.3856049,-1.7140656,8.171661
1602,Drinking,101101363513212.0,-3.7783356,-1.3521118,8.395401
1602,Drinking,101106398913602.0,-3.7554321,-1.4123077,8.370621
1602,Drinking,101111434321232.0,-3.779007,-1.3375549,8.3581085
1602,Drinking,101116469721622.0,-3.7728577,-1.4194031,8.400909
1602,Drinking,101121505118943.0,-3.8059387,-1.4641571,8.331985
1602,Drinking,101126540519334.0,-3.7602692,-1.5086517,8.360947
1602,Drinking,101131575914788.0,-3.7868652,-1.447876,8.390335
1602,Drinking,101136611315179.0,-3.7797089,-1.4257355,8.391327
1602,Drinking,101141646735717.0,-3.778122,-1.4260101,8.353531
1602,Drinking,101146682136107.0,-3.6846466,-1.5064087,8.408005
1602,EatingSoup,101226745003548.0,-0.4277649,-1.7785034,9.021072
1602,EatingSoup,101231780388236.0,-0.65034485,-1.5627594,9.039673
1602,EatingSoup,101236815788626.0,-0.6098175,-1.6141968,9.004471
1602,EatingSoup,101241851176373.0,-0.50387573,-1.7061615,9.005814
1602,EatingSoup,101246886576764.0,-0.57037354,-1.5972595,9.063629
1602,EatingSoup,101251921984066.0,-0.6496124,-1.5214996,9.022079
1602,EatingSoup,101256957384457.0,-0.6335144,-1.6428528,9.044357
1602,EatingSoup,101259162889828.0,-0.5086212,-1.5683746,8.995819
1602,EatingSoup,101261177064266.0,-0.7194519,-1.4812012,9.053162
1602,EatingSoup,101263191224423.0,-0.7042694,-1.5216675,9.003693
1602,EatingSoup,101265205384579.0,-0.75115967,-1.4839935,9.014053
1602,EatingSoup,101267219544735.0,-1.041153,-1.4287872,8.954147
1602,EatingSoup,101269233704891.0,-0.39726257,-1.8299713,8.9683075
1602,EatingSoup,101271247851113.0,-0.9374237,-1.644989,9.083527
1602,EatingSoup,101273262011269.0,-1.0159607,-1.4501953,9.054031
1602,EatingSoup,101275276171425.0,-0.6938629,-1.7888031,8.96283
1602,EatingSoup,101277290331581.0,-0.6896057,-1.6287384,8.9561
1602,EatingSoup,101279304491738.0,-0.95687866,-1.5091858,8.979538
1602,EatingSoup,101281318654465.0,-1.0241699,-1.5186005,8.923386
1602,EatingSoup,101283332814621.0,-0.9537964,-1.5711823,9.00795
1602,EatingSoup,101285346974777.0,-0.83218384,-1.5105743,9.034775
1602,EatingSoup,101287361134934.0,-0.5886383,-1.8582153,8.9207
1602,EatingSoup,101289375295090.0,-0.7662201,-1.778122,8.988586
1602,EatingSoup,101291389447184.0,-0.9193573,-1.4630127,8.984146
1602,EatingSoup,101293403607340.0,-1.3439636,-1.3865051,8.993027
1602,EatingSoup,101295417767497.0,-0.99324036,-1.4094086,8.989838
1602,EatingSoup,101297431927653.0,-1.4095612,-1.6607361,8.986847
1602,EatingSoup,101299446087809.0,-0.5554199,-2.6678162,8.750946
1602,EatingSoup,101301460261832.0,-1.1031647,-1.3329773,9.053116
1602,EatingSoup,101303474421989.0,-1.1042938,-1.233963,8.964951
1602,EatingSoup,101305488582145.0,-0.78570557,-1.5598755,9.013931
1602,EatingSoup,101307502742301.0,-1.1572723,-1.2299805,8.999237
1602,EatingSoup,101309516902457.0,-0.9864197,-1.2515106,9.069931
1602,EatingSoup,101311531057965.0,-0.6741333,-1.3753662,9.016739
1602,EatingSoup,101313545218121.0,-0.8338623,-1.365387,9.007355
1602,EatingSoup,101315559378277.0,-1.9523163,-1.261261,8.950592
1602,EatingSoup,101317573538433.0,-0.519928,-1.6712189,8.987564
1602,EatingSoup,101319587698590.0,-1.0252075,-1.2060089,9.0563965
1602,EatingSoup,101321601855565.0,-0.570282,-2.0284271,8.927948
1602,EatingSoup,101323616015721.0,-1.275177,-1.1533508,9.087631
1602,EatingSoup,101325630175877.0,-0.3564453,-2.2178955,8.91568
1602,EatingSoup,101327644336034.0,-0.7384033,-1.4383087,9.027344
1602,EatingSoup,101329658496190.0,-0.84724426,-1.4909973,9.014374
1602,EatingSoup,101331672658718.0,-0.63682556,-1.7494965,8.969269
